Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
600 Block of BALBOA  Street,SAN FRANCISCO,CA,94118,05/13/1997,Inner Richmond,"(37.7772157164359, -122.465614986056)"
600 Block of BALBOA  Street,SAN FRANCISCO,CA,94118,05/13/1997,Inner Richmond,"(37.7772157164359, -122.465614986056)"
0 Block of PARNASSUS  Street,SAN FRANCISCO,CA,94117,05/12/1997,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
1400 Block of 44TH  Avenue,SAN FRANCISCO,CA,94122,05/12/1997,Sunset/Parkside,"(37.7595831336475, -122.503788052078)"
3400 Block of 20TH  Street,SAN FRANCISCO,CA,94110,05/09/1997,Mission,"(37.7587860210127, -122.417423841527)"
300 Block of VALLEJO  Street,SAN FRANCISCO,CA,94133,05/09/1997,North Beach,"(37.7992495644036, -122.403882739889)"
3428 30th St,SAN FRANCISCO,CA,94131,05/09/1997,,"1 QNAN
"
3700 Block of 26TH  Street,SAN FRANCISCO,CA,94110,05/09/1997,Mission,"(37.7486233794029, -122.424257198697)"
500 Block of WALLER  Street,SAN FRANCISCO,CA,94114,05/09/1997,Haight Ashbury,"(37.7708584356558, -122.43229983538)"
2600 Block of MCALLISTER  Street,SAN FRANCISCO,CA,94118,05/09/1997,Lone Mountain/USF,"(37.7756015495963, -122.455967369802)"
100 Block of PAGE  Street,SAN FRANCISCO,CA,94102,05/08/1997,Hayes Valley,"(37.7740413442898, -122.423188032512)"
200 Block of 7TH  Avenue,SAN FRANCISCO,CA,94118,05/08/1997,Inner Richmond,"(37.7838748615032, -122.465493252786)"
1100 Block of GREEN  Street,SAN FRANCISCO,CA,94109,05/08/1997,Russian Hill,"(37.7983792613499, -122.417512645373)"
500 Block of WISCONSIN  Street,SAN FRANCISCO,CA,94107,05/08/1997,Potrero Hill,"(37.7604923840755, -122.399173349896)"
700 Block of 29TH  Avenue,SAN FRANCISCO,CA,94121,05/08/1997,Outer Richmond,"(37.7751770861033, -122.488604396838)"
700 Block of 39TH  Avenue,SAN FRANCISCO,CA,94121,05/07/1997,Outer Richmond,"(37.7746875469271, -122.499317754875)"
700 Block of 39TH  Avenue,SAN FRANCISCO,CA,94121,05/07/1997,Outer Richmond,"(37.7746875469271, -122.499317754875)"
900 Block of CENTRAL  Avenue,SAN FRANCISCO,CA,94115,05/07/1997,Lone Mountain/USF,"(37.7783529150582, -122.445319582635)"
4400 Block of 18TH  Street,SAN FRANCISCO,CA,94114,05/07/1997,Castro/Upper Market,"(37.7607142872197, -122.438806415851)"
2200 Block of FRANCISCO  Street,SAN FRANCISCO,CA,94123,05/06/1997,Marina,"(37.8009627576601, -122.442190212598)"
200 Block of 7TH  Avenue,SAN FRANCISCO,CA,94118,05/06/1997,Inner Richmond,"(37.7838748615032, -122.465493252786)"
400 Block of VALLEJO  Street,SAN FRANCISCO,CA,94111,05/06/1997,North Beach,"(37.7991895196617, -122.404353886828)"
1700 Block of MCKINNON  Avenue,SAN FRANCISCO,CA,94115,05/06/1997,Bayview Hunters Point,"(37.7374788312153, -122.391986352944)"
1500 Block of 8TH  Avenue,SAN FRANCISCO,CA,94122,05/06/1997,Inner Sunset,"(37.7594218893116, -122.464985351434)"
200 Block of 30TH  Street,SAN FRANCISCO,CA,94131,05/05/1997,Noe Valley,"(37.7422432178442, -122.425028695342)"
0 Block of CABRILLO  Street,SAN FRANCISCO,CA,94118,05/05/1997,Inner Richmond,"(37.7755376105711, -122.459021682379)"
0 Block of CERVANTES  Street,SAN FRANCISCO,CA,94123,05/05/1997,Marina,"(37.8036341299137, -122.438303387414)"
2000 Block of 41ST  Avenue,SAN FRANCISCO,CA,94116,05/05/1997,Sunset/Parkside,"(37.7485355189226, -122.499788371109)"
1300 Block of 7TH  Avenue,SAN FRANCISCO,CA,94122,05/05/1997,Inner Sunset,"(37.7631968206213, -122.464176094113)"
1400 Block of 15TH AVE  AVE. LOWER,SAN FRANCISCO,CA,94122,05/05/1997,Inner Sunset,"(37.760952026437, -122.47252455676)"
700 Block of 39TH  Avenue,SAN FRANCISCO,CA,94121,05/05/1997,Outer Richmond,"(37.7746875469271, -122.499317754875)"
1700 Block of 36TH  Avenue,SAN FRANCISCO,CA,94122,05/05/1997,Sunset/Parkside,"(37.7543723879637, -122.494686606542)"
700 Block of 39TH  Avenue,SAN FRANCISCO,CA,94121,05/05/1997,Outer Richmond,"(37.7746875469271, -122.499317754875)"
1200 Block of JACKSON  Street,SAN FRANCISCO,CA,94109,05/02/1997,Nob Hill,"(37.7949369489785, -122.415660216455)"
500 Block of NEVADA  Street,SAN FRANCISCO,CA,94110,05/02/1997,Bernal Heights,"(37.7352159279089, -122.411843888037)"
600 Block of 27TH  Avenue,SAN FRANCISCO,CA,94121,05/02/1997,Outer Richmond,"(37.7771393844993, -122.486601210575)"
1200 Block of JACKSON  Street,SAN FRANCISCO,CA,94109,05/02/1997,Nob Hill,"(37.7949369489785, -122.415660216455)"
1500 Block of FILBERT  Street,SAN FRANCISCO,CA,94123,05/02/1997,Marina,"(37.7994343379999, -122.425003000339)"
1900 Block of GREEN  Street,SAN FRANCISCO,CA,94123,05/01/1997,Marina,"(37.7966247697033, -122.431182320541)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,05/01/1997,Castro/Upper Market,"(37.7622151221857, -122.432979247812)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,05/01/1997,Castro/Upper Market,"(37.7614251525296, -122.432763470522)"
600 Block of CASTRO  Street,SAN FRANCISCO,CA,94114,05/01/1997,Castro/Upper Market,"(37.7584836230991, -122.434844610371)"
3900 Block of 23RD  Street,SAN FRANCISCO,CA,94114,05/01/1997,Noe Valley,"(37.7530369297749, -122.430910430661)"
0 Block of ALPINE  TERRACE,SAN FRANCISCO,CA,94117,05/01/1997,Haight Ashbury,"(37.7696376000516, -122.437611176904)"
1700 Block of KIRKHAM  Street,SAN FRANCISCO,CA,94122,05/01/1997,Sunset/Parkside,"(37.7596590060869, -122.479536686716)"
600 Block of SAN  JOSE,SAN FRANCISCO,CA,94110,04/30/1997,Bernal Heights,"(37.7459390290086, -122.421805189326)"
600 Block of SAN  JOSE,SAN FRANCISCO,CA,94110,04/30/1997,Bernal Heights,"(37.7459390290086, -122.421805189326)"
1700 Block of 15TH  Avenue,SAN FRANCISCO,CA,94122,04/30/1997,Inner Sunset,"(37.7555229413955, -122.472310508949)"
1500 Block of JACKSON  Street,SAN FRNACISCO,CA,94109,04/30/1997,Russian Hill,"(37.794303118054, -122.420589480858)"
2000 Block of GREENWICH  Street,SAN FRANCISCO,CA,94123,04/30/1997,Marina,"(37.7992109754665, -122.433391615361)"
700 Block of MOULTRIE,SAN FRANCISCO,CA,94110,04/30/1997,Bernal Heights,"(37.7354421076201, -122.416048527987)"
500 Block of CLAYTON  Street,SAN FRANCISCO,CA,94117,04/30/1997,Haight Ashbury,"(37.7702556426418, -122.448741679859)"
3400 Block of 25TH  Street,SAN FRANCISCO,CA,94107,04/30/1997,Mission,"(37.7505340698206, -122.419125299779)"
1100 Block of GREEN  Street,SAN FRANCISCO,CA,94109,04/29/1997,Russian Hill,"(37.7983792613499, -122.417512645373)"
700 Block of 10TH  Avenue,SAN FRANCISCO,CA,94118,04/29/1997,Inner Richmond,"(37.7742357904705, -122.468160260684)"
500 Block of NEVADA  Street,SAN FRANCISCO,CA,94110,04/29/1997,Bernal Heights,"(37.7352159279089, -122.411843888037)"
0 Block of WALTER  Street,SAN FRANCISCO,CA,94102,04/29/1997,Castro/Upper Market,"(37.7683932188284, -122.432312796958)"
1700 Block of ALABAMA  Street,SAN FRANCISCO,CA,94110,04/29/1997,Bernal Heights,"(37.7454382655056, -122.410417328269)"
0 Block of WALTER  Street,SAN FRANCISCO,CA,94102,04/29/1997,Castro/Upper Market,"(37.7683932188284, -122.432312796958)"
1500 Block of COLE  Street,SAN FRANCISCO,CA,94117,04/28/1997,Inner Sunset,"(37.7604877592002, -122.44895611784)"
300 Block of WARREN  DR,SAN FRANCISCO,CA,94131,04/28/1997,Inner Sunset,"(37.7556066302581, -122.461414342059)"
1200 Block of MCALLISTER  Street,SAN FRANCISCO,CA,94115,04/28/1997,Western Addition,"(37.7784730272648, -122.432574307264)"
800 Block of NORTH  POINT,SAN FRANCISCO,CA,94133,04/28/1997,Russian Hill,"(37.8056625858622, -122.421199675765)"
800 Block of NORTH  POINT,SAN FRANCISCO,CA,94133,04/28/1997,Russian Hill,"(37.8056625858622, -122.421199675765)"
0 Block of PAULDING  Street,SAN FRANCISCO,CA,94112,04/25/1997,Outer Mission,"(37.7280145106232, -122.442294849984)"
700 Block of GRAFTON  Avenue,SAN FRANCISCO,CA,94112,04/25/1997,Oceanview/Merced/Ingleside,"(37.7199646009682, -122.460725809502)"
800 Block of GREENWICH  Street,SAN FRANCISCO,CA,94133,04/25/1997,Russian Hill,"(37.801794022338, -122.414092361237)"
800 Block of GREENWICH  Street,SAN FRANCISCO,CA,94133,04/25/1997,Russian Hill,"(37.801794022338, -122.414092361237)"
0 Block of BARTLETT  Street,SAN FRANCISCO,CA,94110,04/25/1997,Mission,"(37.7561713211833, -122.419865537053)"
0 Block of PAULDING  Street,SAN FRANCISCO,CA,94112,04/25/1997,Outer Mission,"(37.7280145106232, -122.442294849984)"
1800 Block of MCALLISTER  Street,SAN FRANCISCO,CA,94115,04/24/1997,Lone Mountain/USF,"(37.7772146316725, -122.442488679774)"
100 Block of BOUTWELL  Street,SAN FRANCISCO,CA,94124,04/24/1997,Bayview Hunters Point,"(37.7348185903006, -122.405480344245)"
1100 Block of JUDAH  Street,SAN FRANCISCO,CA,94122,04/24/1997,Inner Sunset,"(37.7617216817011, -122.47431320672)"
200 Block of RICHLAND  Avenue,SAN FRANCISCO,CA,94110,04/24/1997,Bernal Heights,"(37.7357976290692, -122.421662064611)"
1800 Block of 33RD  Avenue,SAN FRANCISCO,CA,94122,04/24/1997,Sunset/Parkside,"(37.7526478122816, -122.491340931748)"
1300 Block of SANCHEZ  Street,SAN FRANCISCO,CA,94131,04/23/1997,Noe Valley,"(37.7479591975715, -122.429377238135)"
0 Block of MARS  Street,SAN FRANCISCO,CA,94114,04/23/1997,Castro/Upper Market,"(37.7612548721467, -122.444538890744)"
3500 Block of 19TH  Street,SAN FRANCISCO,CA,94110,04/23/1997,Mission,"(37.7600213591381, -122.421836479978)"
0 Block of CASELLI  Avenue,SAN FRANCISCO,CA,94134,04/22/1997,Castro/Upper Market,"(37.7598044512054, -122.440170484932)"
1200 Block of DIVISADERO  Street,SAN FRANCISCO,CA,94110,04/21/1997,Western Addition,"(37.78103952982, -122.439140219739)"
3400 Block of 25TH  Street,SAN FRANCISCO,CA,94110,04/21/1997,Mission,"(37.7505340698206, -122.419125299779)"
0 Block of DELMAR  Street,SAN FRANCISCO,CA,94117,04/18/1997,Haight Ashbury,"(37.768259966941, -122.445665078594)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
0 Block of LEXINGTON ST  ST. UPPER,SAN FRANCISCO,CA,94110,04/17/1997,Mission,"(37.76218182335, -122.420925649673)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
0 Block of DELMAR  Street,SAN FRANCISCO,CA,94117,04/17/1997,Haight Ashbury,"(37.768259966941, -122.445665078594)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
1600 Block of FULTON  Street,SAN FRANCISCO,CA,94117,04/17/1997,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
1600 Block of FULTON  Street,SAN FRANCISCO,CA,94117,04/17/1997,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
2200 Block of BUSH  Street,SAN FRANCISCO,CA,94115,04/17/1997,Pacific Heights,"(37.7869698365122, -122.434293836877)"
2200 Block of BUSH  Street,SAN FRANCISCO,CA,94115,04/17/1997,Pacific Heights,"(37.7869698365122, -122.434293836877)"
1600 Block of FULTON  Street,SAN FRANCISCO,CA,94117,04/17/1997,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
1600 Block of FULTON  Street,SAN FRANCISCO,CA,94117,04/17/1997,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
1600 Block of FULTON  Street,SAN FRANCISCO,CA,94117,04/17/1997,Lone Mountain/USF,"(37.7761755512093, -122.443967116976)"
400 Block of 5th  Avenue,San Francisco,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
0 Block of INVERNESS  DR,SAN FRANCISCO,CA,94132,04/17/1997,Sunset/Parkside,"(37.7333524172483, -122.482751340289)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
0 Block of INVERNESS  DR,SAN FRANCISCO,CA,94132,04/17/1997,Sunset/Parkside,"(37.7333524172483, -122.482751340289)"
400 Block of 5TH  Avenue,SAN FRANCISCO,CA,94118,04/17/1997,Inner Richmond,"(37.7801074183028, -122.463074329871)"
100 Block of CARL  Street,SAN FRANCISCO,CA,94124,04/16/1997,Haight Ashbury,"(37.7657621292377, -122.450691485316)"
1400 Block of 6TH  Avenue,SAN FRANCISCO,CA,94122,04/16/1997,Inner Sunset,"(37.7613809732471, -122.462976036589)"
2000 Block of SAN  JOSE,SAN FRANCISCO,CA,94112,04/15/1997,Outer Mission,"(37.7239471708497, -122.443848555284)"
2700 Block of UNION  Street,SAN FRANCISCO,CA,94123,04/15/1997,Marina,"(37.7959857748994, -122.444596851514)"
1900 Block of GRANT  Avenue,SAN FRANCISCO,CA,94133,04/15/1997,North Beach,"(37.8050588450621, -122.408542527389)"
0 Block of DELGADO  PLACE,SAN FRANCISCO,CA,94109,04/15/1997,Russian Hill,"(37.7986563190451, -122.418637558209)"
1500 Block of 25TH  Avenue,SAN FRANCISCO,CA,94122,04/14/1997,Sunset/Parkside,"(37.7586131304446, -122.483295870345)"
100 Block of NOE  Street,SAN FRANCISCO,CA,94114,04/14/1997,Castro/Upper Market,"(37.7662576777151, -122.43336268257)"
400 Block of GREENWICH  Street,SAN FRANCISCO,CA,94133,04/14/1997,North Beach,"(37.8026711827913, -122.407072022985)"
0 Block of CASTRO  Street,SAN FRANCISCO,CA,94114,04/14/1997,Castro/Upper Market,"(37.7681889357475, -122.435778158627)"
400 Block of GREENWICH  Street,SAN FRANCISCO,CA,94133,04/14/1997,North Beach,"(37.8026711827913, -122.407072022985)"
1400 Block of 22ND  Avenue,SAN FRANCISCO,CA,94122,04/14/1997,Sunset/Parkside,"(37.7606276012955, -122.480072026253)"
2300 Block of 25TH  Street,SAN FRANCISCO,CA,94107,04/11/1997,Potrero Hill,"(37.7519345192723, -122.401834314295)"
4400 Block of 18TH  Street,SAN FRANCISCO,CA,94114,04/11/1997,Castro/Upper Market,"(37.7607142872197, -122.438806415851)"
100 Block of CLARA  Street,SAN FRANCISCO,CA,94107,04/11/1997,South of Market,"(37.7805001580216, -122.401156462686)"
5200 Block of MISSION  Street,SAN FRANCISCO,CA,94112,04/11/1997,Excelsior,"(37.7150049984326, -122.442119525862)"
0 Block of SHARON  Street,SAN FRANCISCO,CA,94114,04/10/1997,Castro/Upper Market,"(37.7652560766245, -122.429779354436)"
200 Block of CHATTANOOGA  Street,SAN FRANCISCO,CA,94114,04/10/1997,Noe Valley,"(37.7525693951864, -122.426336372717)"
3100 Block of SCOTT  Street,SAN FRANCISCO,CA,94115,04/10/1997,Marina,"(37.798759695325, -122.440956201759)"
400 Block of MISSOURI  Street,SAN FRANCISCO,CA,94107,04/10/1997,Potrero Hill,"(37.7606671788281, -122.396275520513)"
1000 Block of NORTH POINT  Street,SAN FRANCISCO,CA,94109,04/10/1997,Russian Hill,"(37.8052366792191, -122.424487781993)"
2400 Block of 47TH  Avenue,SAN FRANCISCO,CA,94116,04/10/1997,Sunset/Parkside,"(37.7407908034356, -122.505556314021)"
100 Block of ALBION  Street,SAN FRANCISCO,CA,94110,04/09/1997,Mission,"(37.7644447720212, -122.42288313068)"
100 Block of ALBION  Street,SAN FRANCISCO,CA,94110,04/09/1997,Mission,"(37.7644447720212, -122.42288313068)"
1400 Block of UNION  Street,SAN FRANCISCO,CA,94109,04/09/1997,Russian Hill,"(37.7987112534163, -122.423170500003)"
300 Block of 28TH  Avenue,SAN FRANCISCO,CA,94121,04/09/1997,Outer Richmond,"(37.782802730633, -122.488220326718)"
2200 Block of 44TH  Avenue,SAN FRANCISCO,CA,94116,04/09/1997,Sunset/Parkside,"(37.7446708465896, -122.502606128265)"
100 Block of ALBION  Street,SAN FRANCISCO,CA,94110,04/09/1997,Mission,"(37.7644447720212, -122.42288313068)"
3500 Block of 19TH  Street,SAN FRANCISCO,CA,94110,04/08/1997,Mission,"(37.7600213591381, -122.421836479978)"
600 Block of BALBOA  Street,SAN FRANCISCO,CA,94118,04/08/1997,Inner Richmond,"(37.7772157164359, -122.465614986056)"
600 Block of YORK  Street,SAN FRANCISCO,CA,94110,04/08/1997,Mission,"(37.7611844053171, -122.409025810184)"
600 Block of BALBOA  Street,SAN FRANCISCO,CA,94118,04/08/1997,Inner Richmond,"(37.7772157164359, -122.465614986056)"
2300 Block of VALLEJO  Street,SAN FRANCISCO,CA,94133,04/08/1997,Marina,"(37.7951751624023, -122.435948100367)"
0 Block of LEXINGTON ST  ST. UPPER,SAN FRANCISCO,CA,94110,04/07/1997,Mission,"(37.76218182335, -122.420925649673)"
1800 Block of 29TH  Avenue,SAN FRANCISCO,CA,94122,04/07/1997,Sunset/Parkside,"(37.7528389429666, -122.487048965637)"
1200 Block of DIVISADERO  Street,SAN FRANCISCO,CA,94110,04/07/1997,Western Addition,"(37.78103952982, -122.439140219739)"
2600 Block of BUCHANAN  Street,SAN FRANCISCO,CA,94115,04/07/1997,Pacific Heights,"(37.7942169923731, -122.431609542089)"
200 Block of OAK  Street,SAN FRANCISCO,CA,94102,04/07/1997,Hayes Valley,"(37.77486851409, -122.423356311709)"
0 Block of BRIGHTON  Avenue,SAN FRANCISCO,CA,94112,04/04/1997,Oceanview/Merced/Ingleside,"(37.719136183635, -122.4551840018)"
100 Block of PRECITA  Avenue,SAN FRANCISCO,CA,94110,04/04/1997,Bernal Heights,"(37.7470540255541, -122.417186160781)"
0 Block of BRIGHTON  Avenue,SAN FRANCISCO,CA,94112,04/04/1997,Oceanview/Merced/Ingleside,"(37.719136183635, -122.4551840018)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,04/03/1997,Castro/Upper Market,"(37.7614166781056, -122.432901430931)"
1400 Block of YORK  Street,SAN FRANCISCO,CA,94110,04/03/1997,Mission,"(37.7490183896194, -122.407892829209)"
0 Block of PROSPER  Street,SAN FRANCISCO,CA,94114,04/02/1997,Castro/Upper Market,"(37.7635094245489, -122.431691552607)"
0 Block of PIERCE  Street,SAN FRANCISCO,CA,94117,04/02/1997,Haight Ashbury,"(37.7702879505295, -122.433383132491)"
700 Block of 25TH  Avenue,SAN FRANCISCO,CA,94121,04/02/1997,Outer Richmond,"(37.7753725575548, -122.484324208282)"
1500 Block of UNDERWOOD  Avenue,SAN FRANCISCO,CA,94124,04/02/1997,Bayview Hunters Point,"(37.7292122544322, -122.390956947653)"
200 Block of 10TH  Avenue,SAN FRANCISCO,CA,94118,04/02/1997,Inner Richmond,"(37.7836827625398, -122.468841200506)"
100 Block of SCOTT  Street,SAN FRANCISCO,CA,94117,04/02/1997,Haight Ashbury,"(37.7710225127245, -122.435210214165)"
0 Block of PIERCE  Street,SAN FRANCISCO,CA,94117,04/02/1997,Haight Ashbury,"(37.7702879505295, -122.433383132491)"
0 Block of WOODLAND  Avenue,SAN FRANCISCO,CA,94117,04/01/1997,Inner Sunset,"(37.7633869793385, -122.453246917968)"
1300 Block of 15TH  Avenue,SAN FRANCISCO,CA,94122,04/01/1997,Inner Sunset,"(37.7628184246374, -122.472793678685)"
1600 Block of FELL  Street,SAN FRANCISCO,CA,94108,04/01/1997,Lone Mountain/USF,"(37.773157960012, -122.445070333087)"
400 Block of MISSISSIPPI  Street,SAN FRANCISCO,CA,94107,03/31/1997,Potrero Hill,"(37.7607753110246, -122.394482044393)"
800 Block of 42ND  Avenue,SAN FRANCISCO,CA,94121,03/31/1997,Outer Richmond,"(37.7726741398648, -122.502398332925)"
2000 Block of LAGUNA  Street,SAN FRANCISCO,CA,94115,03/31/1997,Pacific Heights,"(37.7900053114975, -122.428930448116)"
1600 Block of FELL  Street,SAN FRANCISCO,CA,,03/31/1997,Lone Mountain/USF,"(37.773157960012, -122.445070333087)"
1900 Block of PINE  Street,SAN FRANCISCO,CA,94109,03/31/1997,Pacific Heights,"(37.788736220486, -122.427896828442)"
0 Block of PARSONS  Street,SAN FRANCISCO,CA,94118,03/31/1997,Lone Mountain/USF,"(37.7751578601513, -122.45527829161)"
1500 Block of 10TH  Avenue,SAN FRANCISCO,CA,94122,03/31/1997,Inner Sunset,"(37.7593341111304, -122.466988065051)"
640 4th Ave,SAN FRANCISCO,CA,9,03/27/1997,,"1 QNAN
"
100 Block of 27TH  Street,SAN FRANCISCO,CA,94110,03/26/1997,Noe Valley,"(37.7471574363848, -122.423541884424)"
700 Block of DE HARO  Street,SAN FRANCISCO,CA,94107,03/26/1997,Potrero Hill,"(37.7603674078503, -122.401206803748)"
1700 Block of BEACH  Street,SAN FRANCISCO,CA,94123,03/26/1997,Marina,"(37.8041055261619, -122.438618931006)"
2200 Block of BUSH  Street,SAN FRANCISCO,CA,941,03/26/1997,Pacific Heights,"(37.7869698365122, -122.434293836877)"
400 Block of 31ST  Avenue,SAN FRANCISCO,CA,94118,03/26/1997,Outer Richmond,"(37.7807636981685, -122.491163848199)"
127 CRESCENT AVE,SAN FRANCISCO,CA,9,03/26/1997,,"1 QNAN
"
1200 Block of CLAY  Street,SAN FRANCISCO,CA,94108,03/25/1997,Nob Hill,"(37.7933820034839, -122.413660630197)"
200 Block of GRATTAN  Street,SAN FRANCISCO,CA,94117,03/25/1997,Haight Ashbury,"(37.7638103011836, -122.451732067044)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,03/24/1997,Castro/Upper Market,"(37.7622151221857, -122.432979247812)"
400 Block of FAXON  Avenue,SAN FRANCISCO,CA,94112,03/24/1997,Oceanview/Merced/Ingleside,"(37.7227408866306, -122.460296693724)"
2700 Block of PINE  Street,SAN FRANCISCO,CA,94115,03/24/1997,Pacific Heights,"(37.7870606282608, -122.441093754402)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,03/24/1997,Castro/Upper Market,"(37.7622151221857, -122.432979247812)"
300 Block of GROVE  Street,SAN FRANCISCO,CA,94102,03/24/1997,Hayes Valley,"(37.7778637474642, -122.422332366495)"
1600 Block of CABRILLO  Street,SAN FRANCISCO,CA,94118,03/21/1997,Outer Richmond,"(37.77474858639, -122.476286291701)"
1600 Block of CABRILLO  Street,SAN FRANCISCO,CA,94118,03/21/1997,Outer Richmond,"(37.77474858639, -122.476286291701)"
2800 Block of 24TH  Street,SAN FRANCISCO,CA,94110,03/21/1997,Mission,"(37.7527125373677, -122.409592911999)"
1100 Block of STANYAN  Street,SAN FRANCISCO,CA,,03/21/1997,Haight Ashbury,"(37.7632647100263, -122.45224814855)"
400 Block of NOE  Street,SAN FRANCISCO,CA,94114,03/21/1997,Castro/Upper Market,"(37.7614251525296, -122.432763470522)"
200 Block of DOUGLAS  Street,SAN FRANCISCO,CA,94114,03/21/1997,Castro/Upper Market,"(37.7602129240114, -122.439365623446)"
1600 Block of CABRILLO  Street,SAN FRANCISCO,CA,94118,03/21/1997,Outer Richmond,"(37.77474858639, -122.476286291701)"
1800 Block of HAYES  Street,SAN FRANCISCO,CA,94117,03/20/1997,Lone Mountain/USF,"(37.773779835077, -122.446878917245)"
2200 Block of 44TH  Avenue,SAN FRANCISCO,CA,,03/20/1997,Sunset/Parkside,"(37.7446708465896, -122.502606128265)"
2200 Block of BUSH  Street,SAN FRANCISCO,CA,941,03/20/1997,Pacific Heights,"(37.7869698365122, -122.434293836877)"
74 CASELLI AVE,TOM FRANCISCO,CA,941,03/20/1997,,"1 QNAN
"
0 Block of PARANSSUS  Avenue,SAN FRANCISCO,CA,94117,03/20/1997,Haight Ashbury,"(37.7650054155894, -122.44911631991)"
2600 Block of IRVING  Street,SAN FRANCISCO,CA,94122,03/19/1997,Sunset/Parkside,"(37.7632153266648, -122.48623849347)"
300 Block of 29TH  Avenue,SAN FRANCISCO,CA,941,03/19/1997,Outer Richmond,"(37.7827599141941, -122.489154279895)"
3200 Block of JACKSON  Street,SAN FRANCISCO,CA,94118,03/19/1997,Presidio Heights,"(37.790769800943, -122.448356504499)"
1400 Block of SHOTWELL  Street,SAN FRANCISCO,CA,94110,03/19/1997,Bernal Heights,"(37.7458008687282, -122.414923869332)"
2000 Block of LAKE  Street,SAN FRANCISCO,CA,94121,03/19/1997,Outer Richmond,"(37.7858543684656, -122.481390618827)"
600 Block of 33RD  Avenue,SAN FRANCISCO,CA,94121,03/18/1997,Outer Richmond,"(37.7768451562215, -122.493036901163)"
3600 Block of 19TH  Street,SAN FRANCISCO,CA,94110,03/18/1997,Mission,"(37.7598756816432, -122.424247000741)"
3600 Block of 19TH  Street,SAN FRANCISCO,CA,94110,03/18/1997,Mission,"(37.7598756816432, -122.424247000741)"
600 Block of FUNSTON  Avenue,SAN FRANCISCO,CA,94118,03/18/1997,Inner Richmond,"(37.7759631709596, -122.471370431048)"
500 Block of 41ST  Avenue,SAN FRANCISCO,CA,94121,03/17/1997,Outer Richmond,"(37.7783429150699, -122.501871033498)"
100 Block of 25TH  Avenue,SAN FRANCISCO,CA,94122,03/17/1997,Seacliff,"(37.786675762121, -122.485284793229)"
4415 45th Ave,SAN FRANCISCO,CA,9411,03/17/1997,,"1 QNAN
"
1200 Howard St,SAN FRANCISCO,CA,94103,03/14/1997,,"(2110539.34102255, 6008975.99441641)"
2700 Block of BRYANT  Street,SAN FRANCISCO,CA,94110,03/14/1997,Mission,"(37.7504048656551, -122.408832584317)"
35 Neptune St,SAN FRANCISCO,CA,9,03/14/1997,,"1 QNAN
"
3800 Block of 18TH  Street,SAN FRANCISCO,CA,94114,03/14/1997,Castro/Upper Market,"(37.7611677619009, -122.42945856848)"
3400 Block of 22ND  Street,SAN FRANCISCO,CA,94110,03/14/1997,Mission,"(37.7551067330122, -122.425146215282)"
3800 Block of 18TH  Street,SAN FRANCISCO,CA,94114,03/14/1997,Castro/Upper Market,"(37.7611677619009, -122.42945856848)"
1200 Block of HOWARD  Street,SAN FRANCISCO,CA,94103,03/14/1997,South of Market,"(37.775645467487, -122.412432457463)"
1200 Howard St,SAN FRANCISCO,CA,94103,03/14/1997,,"(2110539.34102255, 6008975.99441641)"
1200 Block of HOWARD  Street,SAN FRANCISCO,CA,94103,03/14/1997,South of Market,"(37.775645467487, -122.412432457463)"
0 Block of GLDSTONE  DRIVE,SAN FRANCISCO,CA,94112,03/14/1997,Excelsior,"(37.7303887830745, -122.420169515516)"
11 Buena Vista Ave,SAN FRANCISCO,CA,941,03/13/1997,,"(2108863.33238763, 6001071.43491252)"
11 Buena Vista Ave,SAN FRANCISCO,CA,9,03/13/1997,,"1 QNAN
"
